id,coord,name,admin_region_id,admin_region_name,admin_region_zip_code,admin_region_insee
stop_area:SNCF:88140010,"{'lat': '50.836', 'lon': '4.336'}",Bruxelles Midi,admin:osm:relation:58248,Saint-Gilles - Sint-Gillis,1060,
stop_area:SNCF:87144154,"{'lat': '48.205021', 'lon': '6.718908'}",Bruyères,admin:fr:88078,Bruyères,88600,88078
stop_area:SNCF:87405613,"{'lat': '48.209201', 'lon': '6.721994'}",Bruyères Rue du Cameroun,admin:fr:88078,Bruyères,88600,88078
stop_area:SNCF:87276451,"{'lat': '49.15521', 'lon': '2.325964'}",Bruyères-sur-Oise,admin:fr:95116,Bruyères-sur-Oise,95820,95116
stop_area:SNCF:87471037,"{'lat': '48.02858', 'lon': '-1.751587'}",Bruz,admin:fr:35047,Bruz,35170,35047
stop_area:SNCF:87758326,"{'lat': '48.844328', 'lon': '2.526298'}",Bry-sur-Marne,admin:fr:94015,Bry-sur-Marne,94360,94015
stop_area:SNCF:87407247,"{'lat': '49.276705', 'lon': '6.344782'}",Budange Rue D'Aboncourt,admin:fr:57331,Hombourg-Budange,57920,57331
stop_area:SNCF:87387092,"{'lat': '48.925365', 'lon': '1.443436'}",Bueil,admin:fr:27119,Bueil,27730,27119
stop_area:SNCF:87592162,"{'lat': '45.600597', 'lon': '1.924815'}",Bugeat,admin:fr:19033,Bugeat,19170,19033
stop_area:SNCF:87316067,"{'lat': '49.964797', 'lon': '2.598202'}",Buire-sur-l'Ancre,admin:fr:80151,Buire-sur-l'Ancre,80300,80151
stop_area:SNCF:85001446,"{'lat': '47.47933', 'lon': '7.02998'}",Buix,admin:osm:relation:1685570,Basse-Allaine,,
stop_area:SNCF:87141739,"{'lat': '48.576446', 'lon': '5.85136'}",Bulligny Centre,admin:fr:54105,Bulligny,54113,54105
stop_area:SNCF:87342105,"{'lat': '50.448419', 'lon': '2.733155'}",Bully - Grenay,admin:fr:62186,Bully-les-Mines,62160,62186
stop_area:SNCF:87681510,"{'lat': '48.370349', 'lon': '2.38663'}",Buno - Gironville,admin:fr:91121,Buno-Bonnevaux,91720,91121
stop_area:SNCF:87419135,"{'lat': '49.781683', 'lon': '1.347249'}",Bures-en-Bray Carrefour,admin:fr:76148,Bures-en-Bray,76660,76148
stop_area:SNCF:87758854,"{'lat': '48.695675', 'lon': '2.163124'}",Bures-sur-Yvette,admin:fr:91122,Bures-sur-Yvette,91440,91122
stop_area:SNCF:87641944,"{'lat': '47.742235', 'lon': '7.134459'}",Burnhaupt-le-Haut Café de la Gare,admin:fr:68060,Burnhaupt-le-Haut,68520,68060
stop_area:SNCF:87641936,"{'lat': '47.73999', 'lon': '7.143132'}",Burnhaupt-le-Haut Gendarmerie,admin:fr:68060,Burnhaupt-le-Haut,68520,68060
stop_area:SNCF:87296244,"{'lat': '50.039485', 'lon': '3.446301'}",Busigny,admin:fr:59118,Busigny,59137,59118
stop_area:SNCF:87491191,"{'lat': '45.212034', 'lon': '-0.368249'}",Bussac,admin:fr:17074,Bussac-Forêt,17210,17074
stop_area:SNCF:87405878,"{'lat': '47.884167', 'lon': '6.854722'}",Bussang,admin:fr:88081,Bussang,88540,88081
stop_area:SNCF:87597708,"{'lat': '46.122771', 'lon': '2.023156'}",Busseau sur Creuse,admin:fr:23001,Ahun,23150,23001
stop_area:SNCF:87592741,"{'lat': '45.607611', 'lon': '1.026176'}",Bussière-Galant,admin:fr:87027,Bussière-Galant,87230,87027
stop_area:SNCF:87754986,"{'lat': '48.836758', 'lon': '2.709774'}",Bussy-Saint-Georges RER A,admin:fr:77058,Bussy-Saint-Georges,77600,77058
stop_area:SNCF:87936989,"{'lat': '48.819704', 'lon': '7.559656'}",Buswiller-Eglise,admin:fr:67068,Buswiller,67350,67068
stop_area:SNCF:87659656,"{'lat': '46.869346', 'lon': '5.71656'}",Buvilly Halte Routière,admin:fr:39081,Buvilly,39800,39081
stop_area:SNCF:87215228,"{'lat': '48.10502', 'lon': '5.036971'}",Buxières-lès-Villiers,admin:fr:52087,Buxières-lès-Villiers,52000,52087
stop_area:SNCF:87597377,"{'lat': '46.885237', 'lon': '1.418776'}",Buzançais,admin:fr:36031,Buzançais,36500,36031
stop_area:SNCF:87644062,"{'lat': '46.887548', 'lon': '1.430433'}",Buzançais Sapin Vert,admin:fr:36031,Buzançais,36500,36031
stop_area:SNCF:87672634,"{'lat': '43.148078', 'lon': '-0.455775'}",Buzy en Béarn,admin:fr:64157,Buzy,64260,64157
stop_area:SNCF:87458810,"{'lat': '49.171077', 'lon': '5.709978'}",Buzy-Darmont,admin:fr:55094,Buzy-Darmont,55400,55094
stop_area:SNCF:87718122,"{'lat': '47.118586', 'lon': '5.85218'}",Byans,admin:fr:25105,Byans-sur-Doubs,25320,25105
stop_area:SNCF:87582684,"{'lat': '44.752154', 'lon': '-0.537706'}",Cadaujac,admin:fr:33080,Cadaujac,33140,33080
stop_area:SNCF:87677989,"{'lat': '42.890177', 'lon': '0.349029'}",Cadéac les Bains,admin:fr:65116,Cadéac,65240,65116
stop_area:SNCF:87442285,"{'lat': '43.56961', 'lon': '1.883565'}",Cadix - Cuq-Toulzat,admin:fr:81076,Cuq-Toulza,81470,81076
stop_area:SNCF:87619957,"{'lat': '44.491883', 'lon': '1.879735'}",Cadrieu,admin:fr:46041,Cadrieu,46160,46041
stop_area:SNCF:87444000,"{'lat': '49.176354', 'lon': '-0.347613'}",Caen,admin:fr:14118,Caen,14000,14118
stop_area:SNCF:87317321,"{'lat': '50.850068', 'lon': '1.812034'}",Caffiers,admin:fr:62191,Caffiers,62132,62191
stop_area:SNCF:87756320,"{'lat': '43.657687', 'lon': '7.148122'}",Cagnes-sur-Mer,admin:fr:6027,Cagnes-sur-Mer,06800,6027
stop_area:SNCF:87613000,"{'lat': '44.449275', 'lon': '1.433325'}",Cahors,admin:fr:46042,Cahors,46000,46042
stop_area:SNCF:87442699,"{'lat': '44.452347', 'lon': '1.439917'}",Cahors Charles De Gaulle,admin:fr:46042,Cahors,46000,46042
stop_area:SNCF:87462127,"{'lat': '44.466055', 'lon': '1.428072'}",Cahors Regourd,admin:fr:46042,Cahors,46000,46042
stop_area:SNCF:87671099,"{'lat': '43.639167', 'lon': '-0.022778'}",Cahuzac-sur-Adour,admin:fr:32070,Cahuzac-sur-Adour,32400,32070
stop_area:SNCF:87619965,"{'lat': '44.504587', 'lon': '1.900542'}",Caillac,admin:fr:46198,Montbrun,46160,46198
stop_area:SNCF:87281071,"{'lat': '50.901441', 'lon': '1.811205'}",Calais - Fréthun,admin:fr:62360,Fréthun,62185,62360
stop_area:SNCF:87317263,"{'lat': '50.953395', 'lon': '1.850821'}",Calais Ville,admin:fr:62193,Calais,62100,62193
stop_area:SNCF:87473546,"{'lat': '48.406375', 'lon': '-3.41985'}",Callac,admin:fr:22025,Callac,22160,22025
stop_area:SNCF:87342543,"{'lat': '50.482774', 'lon': '2.481102'}",Calonne-Ricouart,admin:fr:62194,Calonne-Ricouart,62470,62194
stop_area:SNCF:87673657,"{'lat': '43.365431', 'lon': '-1.396812'}",Cambo-les-Bains,admin:fr:64160,Cambo-les-Bains,64250,64160
stop_area:SNCF:87442277,"{'lat': '43.575825', 'lon': '1.859597'}",Cambon-les-Lavaur,admin:fr:81050,Cambon-lès-Lavaur,81470,81050
stop_area:SNCF:87345520,"{'lat': '50.176544', 'lon': '3.241112'}",Cambrai,admin:fr:59122,Cambrai,59400,59122
stop_area:SNCF:87783340,"{'lat': '44.421956', 'lon': '3.066401'}",Campagnac - Saint-Geniez,admin:fr:12047,Campagnac,12560,12047
stop_area:SNCF:87640706,"{'lat': '42.916866', 'lon': '2.20542'}",Campagne-sur-Aude Le Vieux Pont,admin:fr:11063,Campagne-sur-Aude,11260,11063
stop_area:SNCF:87678052,"{'lat': '43.017658', 'lon': '0.176827'}",Campan,admin:fr:65123,Campan,65710,65123
stop_area:SNCF:87151167,"{'lat': '47.56041', 'lon': '-1.035684'}",Candé,admin:fr:49054,Candé,49440,49054
stop_area:SNCF:87757625,"{'lat': '43.553908', 'lon': '7.019711'}",Cannes,admin:fr:6029,Cannes,06150;06400,6029
stop_area:SNCF:87757617,"{'lat': '43.548871', 'lon': '6.986661'}",Cannes La Bocca,admin:fr:6029,Cannes,06150;06400,6029
stop_area:SNCF:87345413,"{'lat': '50.312515', 'lon': '3.121928'}",Cantin,admin:fr:59126,Cantin,59169,59126
stop_area:SNCF:87005397,"{'lat': '49.788629', 'lon': '0.637805'}",Cany-Barville,admin:fr:76159,Cany-Barville,76450,76159
stop_area:SNCF:87756395,"{'lat': '43.7206', 'lon': '7.394384'}",Cap-d'Ail,admin:fr:6032,Cap-d'Ail,06320,6032
stop_area:SNCF:87613109,"{'lat': '44.578246', 'lon': '2.077963'}",Capdenac,admin:fr:12052,Capdenac-Gare,12700,12052
stop_area:SNCF:87613018,"{'lat': '43.337406', 'lon': '1.259858'}",Capens,admin:fr:31104,Capens,31410,31104
stop_area:SNCF:87439943,"{'lat': '43.342797', 'lon': '1.254037'}",Capens la Girouette,admin:fr:31104,Capens,31410,31104
stop_area:SNCF:87671156,"{'lat': '43.103345', 'lon': '0.329639'}",Capvern,admin:fr:65127,Capvern,65130,65127
stop_area:SNCF:87439976,"{'lat': '43.102252', 'lon': '0.315798'}",Capvern Mairie,admin:fr:65127,Capvern,65130,65127
stop_area:SNCF:87611061,"{'lat': '43.298219', 'lon': '1.212514'}",Carbonne,admin:fr:31107,Carbonne,31390,31107
stop_area:SNCF:87615286,"{'lat': '43.218029', 'lon': '2.351824'}",Carcassonne,admin:fr:11069,Carcassonne,11000,11069
stop_area:SNCF:87447243,"{'lat': '49.302482', 'lon': '-1.244938'}",Carentan,admin:fr:50099,Carentan-les-Marais,,50099
stop_area:SNCF:87473504,"{'lat': '48.278002', 'lon': '-3.562217'}",Carhaix,admin:fr:29024,Carhaix-Plouguer,29270,29024
stop_area:SNCF:87172353,"{'lat': '49.628546', 'lon': '5.168515'}",Carignan,admin:fr:8090,Carignan,08110,8090
stop_area:SNCF:87112326,"{'lat': '49.635852', 'lon': '5.160581'}",Carignan Rue de la Paix,admin:fr:8090,Carignan,08110,8090
stop_area:SNCF:87615625,"{'lat': '44.048782', 'lon': '2.152401'}",Carmaux,admin:fr:81060,Carmaux,81400,81060
stop_area:SNCF:87289678,"{'lat': '47.573627', 'lon': '-3.072194'}",Carnac,admin:fr:56034,Carnac,56340,56034
stop_area:SNCF:87473561,"{'lat': '48.340614', 'lon': '-3.490667'}",Carnoët - Locarn,admin:fr:22128,Locarn,22340,22128
stop_area:SNCF:87756478,"{'lat': '43.76204', 'lon': '7.481427'}",Carnoles,admin:fr:6104,Roquebrune-Cap-Martin,06190,6104
stop_area:SNCF:87755371,"{'lat': '43.297513', 'lon': '6.186191'}",Carnoules,admin:fr:83033,Carnoules,83660,83033
stop_area:SNCF:87765735,"{'lat': '44.048484', 'lon': '5.044439'}",Carpentras,admin:fr:84031,Carpentras,84200,84031
stop_area:SNCF:87987008,"{'lat': '48.9536', 'lon': '2.307569'}",Carrefour-18-Juin-40,admin:fr:93031,Épinay-sur-Seine,93800,93031
stop_area:SNCF:87561951,"{'lat': '48.941192', 'lon': '2.032524'}",Carrières-sous-Poissy Noctilien,admin:fr:78123,Carrières-sous-Poissy,78955,78123
stop_area:SNCF:87733923,"{'lat': '43.3309', 'lon': '5.1529'}",Carry le Rouet-Port,admin:fr:13021,Carry-le-Rouet,13620,13021
stop_area:SNCF:87753566,"{'lat': '43.336615', 'lon': '5.153658'}",Carry-le-Rouet,admin:fr:13021,Carry-le-Rouet,13620,13021
stop_area:SNCF:87208553,"{'lat': '45.787899', 'lon': '4.730912'}",Casino Lacroix Laval,admin:fr:69250,La Tour-de-Salvagny,69890,69250
stop_area:SNCF:87281139,"{'lat': '50.787592', 'lon': '2.459972'}",Cassel,admin:fr:59054,Bavinchove,59670,59054
stop_area:SNCF:87751776,"{'lat': '43.234079', 'lon': '5.553138'}",Cassis,admin:fr:13022,Cassis,13260,13022
stop_area:SNCF:87618835,"{'lat': '43.055303', 'lon': '0.979165'}",Castagnède,admin:fr:31112,Castagnède,31260,31112
stop_area:SNCF:87611665,"{'lat': '43.786195', 'lon': '1.341821'}",Castelnau-d'Estrétefonds,admin:fr:31118,Castelnau-d'Estrétefonds,31620,31118
stop_area:SNCF:87671081,"{'lat': '43.597227', 'lon': '-0.018497'}",Castelnau-Rivière-Basse,admin:fr:65130,Castelnau-Rivière-Basse,65700,65130
stop_area:SNCF:87615039,"{'lat': '43.312292', 'lon': '1.95039'}",Castelnaudary,admin:fr:11076,Castelnaudary,11400,11076
stop_area:SNCF:87611897,"{'lat': '44.040226', 'lon': '1.114155'}",Castelsarrasin,admin:fr:82033,Castelsarrasin,82100,82033
stop_area:SNCF:87584136,"{'lat': '44.856999', 'lon': '-0.04066'}",Castillon,admin:fr:33108,Castillon-la-Bataille,33350,33108
stop_area:SNCF:87615468,"{'lat': '43.599134', 'lon': '2.231072'}",Castres,admin:fr:81065,Castres,81100,81065
stop_area:SNCF:87441782,"{'lat': '43.603908', 'lon': '2.247289'}",Castres Gare Routière,admin:fr:81065,Castres,81100,81065
stop_area:SNCF:87345587,"{'lat': '50.12812', 'lon': '3.333787'}",Cattenières,admin:fr:59138,Cattenières,59217,59138
stop_area:SNCF:87581538,"{'lat': '44.842622', 'lon': '-0.627745'}",Caudéran-Mérignac,admin:fr:33063,Bordeaux,33000,33063
stop_area:SNCF:87582841,"{'lat': '44.58014', 'lon': '-0.145161'}",Caudrot,admin:fr:33111,Caudrot,33490,33111
stop_area:SNCF:87345561,"{'lat': '50.111444', 'lon': '3.409769'}",Caudry,admin:fr:59139,Caudry,59540,59139
stop_area:SNCF:87473066,"{'lat': '48.284426', 'lon': '-2.155593'}",Caulnes,admin:fr:22032,Caulnes,22350,22032
stop_area:SNCF:87618868,"{'lat': '43.029537', 'lon': '1.085132'}",Caumont,admin:fr:9086,Caumont,09160,9086
stop_area:SNCF:87613356,"{'lat': '44.162244', 'lon': '1.533667'}",Caussade,admin:fr:82037,Caussade,82300,82037
stop_area:SNCF:87671669,"{'lat': '43.515763', 'lon': '-0.008894000000000001'}",Caussade-Rivière,admin:fr:65137,Caussade-Rivière,65700,65137
stop_area:SNCF:87440107,"{'lat': '44.539829', 'lon': '2.025602'}",Causse-et-Diège Loupiac,admin:fr:12257,Causse-et-Diège,12700,12257
stop_area:SNCF:87620153,"{'lat': '42.89173', 'lon': '-0.114335'}",Cauterets,admin:fr:65138,Cauterets,65110,65138
stop_area:SNCF:87705855,"{'lat': '49.355867', 'lon': '0.648078'}",Cauverville-en-Roumois D675,admin:fr:27134,Cauverville-en-Roumois,27350,27134
stop_area:SNCF:87765503,"{'lat': '43.834703', 'lon': '5.043714'}",Cavaillon,admin:fr:84035,Cavaillon,84300,84035
stop_area:SNCF:87491217,"{'lat': '45.105163', 'lon': '-0.382243'}",Cavignac,admin:fr:33114,Cavignac,33620,33114
stop_area:SNCF:87442426,"{'lat': '44.236702', 'lon': '1.772739'}",Caylus,admin:fr:82038,Caylus,82160,82038
stop_area:SNCF:87450767,"{'lat': '43.874076', 'lon': '2.663318'}",Cayzac,admin:fr:12069,Combret,12370,12069
stop_area:SNCF:87170761,"{'lat': '42.868974', 'lon': '0.6080719999999999'}",Cazaux-Layrisse,admin:fr:31132,Cazaux-Layrisse,31440,31132
stop_area:SNCF:87611079,"{'lat': '43.212834', 'lon': '1.083106'}",Cazères,admin:fr:31135,Cazères,31220,31135
stop_area:SNCF:87671032,"{'lat': '43.760556', 'lon': '-0.316667'}",Cazères-sur-l'Adour,admin:fr:40080,Cazères-sur-l'Adour,40270,40080
stop_area:SNCF:87731786,"{'lat': '45.178023', 'lon': '3.731663'}",Céaux-d'Allègre,admin:fr:43043,Céaux-d'Allègre,43270,43043
stop_area:SNCF:87447565,"{'lat': '43.4024', 'lon': '2.9756'}",Cébazan,admin:fr:34070,Cébazan,34360,34070
stop_area:SNCF:87781542,"{'lat': '43.812151', 'lon': '3.155302'}",Ceilhes - Roqueredonde,admin:fr:34233,Roqueredonde,34650,34233
stop_area:SNCF:87717090,"{'lat': '48.524463', 'lon': '6.163995'}",Ceintrey Eglise,admin:fr:54109,Ceintrey,54134,54109
stop_area:SNCF:87701102,"{'lat': '48.52429', 'lon': '6.160471'}",Ceintrey Groupe Scolaire,admin:fr:54109,Ceintrey,54134,54109
stop_area:SNCF:87731604,"{'lat': '45.866782', 'lon': '3.644889'}",Celles-sur-Durolle Arrêt des Cars,admin:fr:63066,Celles-sur-Durolle,63250,63066
stop_area:SNCF:87581595,"{'lat': '44.856347', 'lon': '-0.533649'}",Cenon,admin:fr:33119,Cenon,33150,33119
stop_area:SNCF:87358085,"{'lat': '47.830013', 'lon': '0.09388299999999999'}",Cérans-Foulletourte Croissant,admin:fr:72051,Cérans-Foulletourte,72330,72051
stop_area:SNCF:87462937,"{'lat': '47.82765', 'lon': '0.07579'}",Cérans-Foulletourte Église,admin:fr:72051,Cérans-Foulletourte,72330,72051
stop_area:SNCF:87785006,"{'lat': '42.441773', 'lon': '3.163403'}",Cerbère,admin:fr:66048,Cerbère,66290,66048
stop_area:SNCF:87543033,"{'lat': '47.986155', 'lon': '1.884981'}",Cercottes,admin:fr:45062,Cercottes,45520,45062
stop_area:SNCF:87696492,"{'lat': '46.85793', 'lon': '3.645085'}",Cercy-la-Tour,admin:fr:58046,Cercy-la-Tour,58340,58046
stop_area:SNCF:87382655,"{'lat': '49.048493', 'lon': '2.011872'}",Cergy le Haut,admin:fr:95127,Cergy,95000;95800,95127
stop_area:SNCF:87381905,"{'lat': '49.03639', 'lon': '2.07982'}",Cergy Préfecture,admin:fr:95127,Cergy,95000;95800,95127
stop_area:SNCF:87382499,"{'lat': '49.049691', 'lon': '2.034437'}",Cergy Saint-Christophe,admin:fr:95127,Cergy,95000;95800,95127
stop_area:SNCF:87487280,"{'lat': '46.817551', 'lon': '-0.667313'}",Cerizay,admin:fr:79062,Cerizay,79140,79062
stop_area:SNCF:87182410,"{'lat': '47.802', 'lon': '7.1737'}",Cernay,admin:fr:68063,Cernay,68700,68063
stop_area:SNCF:87276063,"{'lat': '48.985405', 'lon': '2.256768'}",Cernay,admin:fr:95219,Ermont,95120,95219
stop_area:SNCF:87659987,"{'lat': '47.809321', 'lon': '7.174788'}",Cernay Église,admin:fr:68063,Cernay,68700,68063
stop_area:SNCF:87641688,"{'lat': '47.803347', 'lon': '7.182794'}",Cernay Lycée,admin:fr:68063,Cernay,68700,68063
stop_area:SNCF:87641696,"{'lat': '47.791124', 'lon': '7.155849'}",Cernay Saint-André,admin:fr:68063,Cernay,68700,68063
stop_area:SNCF:87582742,"{'lat': '44.632346', 'lon': '-0.340526'}",Cérons,admin:fr:33120,Cérons,33720,33120
stop_area:SNCF:87723452,"{'lat': '45.56116', 'lon': '5.376118'}",Cessieu,admin:fr:38064,Cessieu,38110,38064
stop_area:SNCF:87682161,"{'lat': '48.565671', 'lon': '2.593779'}",Cesson,admin:fr:77067,Cesson,77240,77067
stop_area:SNCF:87334490,"{'lat': '48.11281', 'lon': '-1.60211'}",Cesson-Sévigné,admin:fr:35051,Cesson-Sévigné,35510,35051
stop_area:SNCF:87741686,"{'lat': '45.595002', 'lon': '6.446614'}",Cévins-échangeur,admin:fr:73063,Cevins,73730,73063
stop_area:SNCF:87743302,"{'lat': '46.183333', 'lon': '5.325636'}",Ceyzériat,admin:fr:1072,Ceyzériat,01250,1072
stop_area:SNCF:87696054,"{'lat': '46.178929', 'lon': '5.322512'}",Ceyzeriat-Mairie,admin:fr:1072,Ceyzériat,01250,1072
stop_area:SNCF:87597112,"{'lat': '46.626526', 'lon': '1.507677'}",Chabenet,admin:fr:36161,Le Pont-Chrétien-Chabenet,36800,36161
stop_area:SNCF:87747212,"{'lat': '45.438407', 'lon': '5.428099'}",Châbons,admin:fr:38065,Châbons,38690,38065
stop_area:SNCF:87734491,"{'lat': '45.879388', 'lon': '3.694762'}",Chabreloche Pont Bascule,admin:fr:63072,Chabreloche,63250,63072
stop_area:SNCF:87576223,"{'lat': '47.25512', 'lon': '1.646217'}",Chabris,admin:fr:36034,Chabris,36210,36034
stop_area:SNCF:87713578,"{'lat': '46.907424', 'lon': '4.749613'}",Chagny,admin:fr:71073,Chagny,71150,71073
stop_area:SNCF:87116343,"{'lat': '48.815957', 'lon': '3.151153'}",Chailly - Boissy-le-Châtel,admin:fr:77042,Boissy-le-Châtel,77169,77042
stop_area:SNCF:87574111,"{'lat': '47.877178', 'lon': '1.782365'}",Chaingy Fourneaux Plage,admin:fr:45067,Chaingy,45380,45067
stop_area:SNCF:87583690,"{'lat': '45.270875', 'lon': '0.043448'}",Chalais,admin:fr:16073,Chalais,16210,16073
stop_area:SNCF:87481390,"{'lat': '46.844036', 'lon': '-1.871847'}",Challans,admin:fr:85047,Challans,85300,85047
stop_area:SNCF:87725002,"{'lat': '46.781622', 'lon': '4.843479'}",Chalon-sur-Saône,admin:fr:71076,Chalon-sur-Saône,71100,71076
stop_area:SNCF:87484204,"{'lat': '47.343001', 'lon': '-0.743801'}",Chalonnes,admin:fr:49063,Chalonnes-sur-Loire,49290,49063
stop_area:SNCF:87174003,"{'lat': '48.955252', 'lon': '4.348656'}",Châlons-en-Champagne,admin:fr:51108,Châlons-en-Champagne,51000,51108
stop_area:SNCF:87734731,"{'lat': '45.20591', 'lon': '3.991894'}",Chamalières-sur-Loire,admin:fr:43049,Chamalières-sur-Loire,43800,43049
stop_area:SNCF:87545152,"{'lat': '48.514244', 'lon': '2.215854'}",Chamarande,admin:fr:91132,Chamarande,91730,91132
stop_area:SNCF:87741009,"{'lat': '45.571302', 'lon': '5.919547'}",Chambéry - Challes-les-Eaux,admin:fr:73065,Chambéry,73000,73065
stop_area:SNCF:87698423,"{'lat': '45.55779', 'lon': '5.91021'}",Chambery-Jacob-Bellecombette,admin:fr:73137,Jacob-Bellecombette,73000,73137
stop_area:SNCF:85010207,"{'lat': '46.242378', 'lon': '6.147342'}",Chambésy,admin:osm:relation:1685524,Pregny-Chambésy,,
stop_area:SNCF:87276725,"{'lat': '49.163663', 'lon': '2.240674'}",Chambly,admin:fr:60139,Chambly,60230,60139
stop_area:SNCF:87775221,"{'lat': '44.300243', 'lon': '3.979333'}",Chamborigaud,admin:fr:30080,Chamborigaud,30530,30080
stop_area:SNCF:87721845,"{'lat': '46.018641', 'lon': '4.499074'}",Chambost-Allières,admin:fr:69037,Chambost-Allières,69870,69037
stop_area:SNCF:87571463,"{'lat': '47.182215', 'lon': '0.9649489999999999'}",Chambourg,admin:fr:37049,Chambourg-sur-Indre,37310,37049
stop_area:SNCF:87337543,"{'lat': '47.183759', 'lon': '0.96434'}",Chambourg-sur-Indre Chopin,admin:fr:37049,Chambourg-sur-Indre,37310,37049
stop_area:SNCF:87699298,"{'lat': '47.343108', 'lon': '0.717502'}",Chambray Bois-Cormier,admin:fr:37050,Chambray-lès-Tours,37170,37050
stop_area:SNCF:87205575,"{'lat': '47.347866', 'lon': '0.71027'}",Chambray CHR Trousseau,admin:fr:37050,Chambray-lès-Tours,37170,37050
stop_area:SNCF:87688978,"{'lat': '47.338928', 'lon': '0.7286010000000001'}",Chambray Lycée-Agricole,admin:fr:37050,Chambray-lès-Tours,37170,37050
stop_area:SNCF:87644070,"{'lat': '47.34807', 'lon': '0.712588'}",Chambray Trousseau,admin:fr:37208,Saint-Avertin,37550,37208
stop_area:SNCF:87721829,"{'lat': '45.981667', 'lon': '4.507125'}",Chamelet,admin:fr:69039,Chamelet,69620,69039
stop_area:SNCF:87666099,"{'lat': '45.982752', 'lon': '4.508834'}",Chamelet Centre,admin:fr:69039,Chamelet,69620,69039
stop_area:SNCF:87462085,"{'lat': '45.91999', 'lon': '6.866895'}",Chamonix Aiguille du Midi,admin:fr:74056,Chamonix-Mont-Blanc,74400,74056
stop_area:SNCF:87746784,"{'lat': '45.92277', 'lon': '6.87363'}",Chamonix-Mont-Blanc,admin:fr:74056,Chamonix-Mont-Blanc,74400,74056
stop_area:SNCF:87741231,"{'lat': '45.557574', 'lon': '6.206743'}",Chamousset,admin:fr:73068,Chamousset,73390,73068
stop_area:SNCF:87117911,"{'lat': '48.117204', 'lon': '3.973062'}",Chamoy-Carrefour D1/D23,admin:fr:10074,Chamoy,10130,10074
stop_area:SNCF:87276030,"{'lat': '48.97978', 'lon': '2.29183'}",Champ de Courses d'Enghien,admin:fr:95598,Soisy-sous-Montmorency,95230,95598
stop_area:SNCF:87393058,"{'lat': '48.855113', 'lon': '2.289214'}",Champ de Mars Tour Eiffel,admin:fr:75056,Paris,75000;75116,75056
stop_area:SNCF:87396275,"{'lat': '48.019748', 'lon': '0.335665'}",Champagné,admin:fr:72054,Champagné,72470,72054
stop_area:SNCF:87171926,"{'lat': '49.214769', 'lon': '3.994523'}",Champagne-Ardenne TGV,admin:fr:51058,Bezannes,51430,51058
stop_area:SNCF:87276519,"{'lat': '49.13573', 'lon': '2.24156'}",Champagne-sur-Oise,admin:fr:95134,Champagne-sur-Oise,95660,95134
stop_area:SNCF:87682450,"{'lat': '48.406582', 'lon': '2.79921'}",Champagne-sur-Seine,admin:fr:77079,Champagne-sur-Seine,77430,77079
stop_area:SNCF:87185348,"{'lat': '47.703031', 'lon': '6.701165'}",Champagney,admin:fr:70120,Champagney,70290,70120
stop_area:SNCF:87715326,"{'lat': '46.749315', 'lon': '5.910049'}",Champagnole,admin:fr:39097,Champagnole,39300,39097
stop_area:SNCF:87352047,"{'lat': '46.74255', 'lon': '5.919794'}",Champagnole Paul-Émile Victor,admin:fr:39097,Champagnole,39300,39097
stop_area:SNCF:87115873,"{'lat': '48.545567', 'lon': '3.287434'}",Champbenoist Poigny,admin:fr:77368,Poigny,77160,77368
stop_area:SNCF:87141085,"{'lat': '48.735025', 'lon': '6.168952'}",Champigneulles,admin:fr:54115,Champigneulles,54250,54115
stop_area:SNCF:87683128,"{'lat': '48.323742', 'lon': '3.130572'}",Champigny,admin:fr:89074,Champigny,89340,89074
stop_area:SNCF:87758177,"{'lat': '48.807303', 'lon': '2.509683'}",Champigny,admin:fr:94068,Saint-Maur-des-Fossés,94100;94210,94068
stop_area:SNCF:87683615,"{'lat': '47.738587', 'lon': '3.603833'}",Champs - Saint-Bris,admin:fr:89077,Champs-sur-Yonne,89290,89077
stop_area:SNCF:87484352,"{'lat': '47.410246', 'lon': '-0.868575'}",Champtocé-sur-Loire,admin:fr:49068,Champtocé-sur-Loire,49123,49068
stop_area:SNCF:87783530,"{'lat': '44.473979', 'lon': '3.345412'}",Chanac,admin:fr:48056,Esclanèdes,48230,48056
stop_area:SNCF:87116509,"{'lat': '48.959279', 'lon': '3.025375'}",Changis - Saint-Jean,admin:fr:77084,Changis-sur-Marne,77660,77084
stop_area:SNCF:87677096,"{'lat': '46.403337', 'lon': '4.253013'}",Changy Tourny Monument,admin:fr:71086,Changy,71120,71086
stop_area:SNCF:87215921,"{'lat': '47.924185', 'lon': '5.291698'}",Chanoy,admin:fr:52106,Chanoy,52260,52106
stop_area:SNCF:87381475,"{'lat': '48.970893', 'lon': '2.027702'}",Chanteloup-les-Vignes,admin:fr:78138,Chanteloup-les-Vignes,78570,78138
stop_area:SNCF:87481051,"{'lat': '47.1972', 'lon': '-1.594332'}",Chantenay,admin:fr:44109,Nantes,44000;44300,44109
stop_area:SNCF:87696302,"{'lat': '46.728556', 'lon': '3.171472'}",Chantenay-Saint-Imbert,admin:fr:58057,Chantenay-Saint-Imbert,58240,58057
stop_area:SNCF:87497222,"{'lat': '46.733098', 'lon': '3.183146'}",Chantenay-Saint-Imbert Bourg,admin:fr:58057,Chantenay-Saint-Imbert,58240,58057
